timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2024/12/14 22:59:13.810, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:14.812, Tesla V100-SXM2-32GB, 98 %, 31 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:15.813, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:16.815, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:17.816, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:18.818, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:19.820, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:20.821, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:21.823, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:22.824, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:23.825, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:24.827, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:25.828, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:26.829, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:27.829, Tesla V100-SXM2-32GB, 89 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:28.831, Tesla V100-SXM2-32GB, 90 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:29.832, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:30.833, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:31.834, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:32.836, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:33.837, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:34.838, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:35.839, Tesla V100-SXM2-32GB, 97 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:36.840, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:37.841, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:38.843, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:39.844, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:40.846, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:41.847, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:42.849, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:43.850, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:44.852, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:45.853, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:46.854, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:47.856, Tesla V100-SXM2-32GB, 79 %, 68 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:48.856, Tesla V100-SXM2-32GB, 89 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:49.857, Tesla V100-SXM2-32GB, 92 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:50.859, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:51.860, Tesla V100-SXM2-32GB, 95 %, 86 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:52.861, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:53.863, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:54.864, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:55.865, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:56.866, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:57.867, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:58.868, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:59.871, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:00.872, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:01.873, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:02.874, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:03.875, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:04.876, Tesla V100-SXM2-32GB, 100 %, 17 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:05.879, Tesla V100-SXM2-32GB, 98 %, 73 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:06.879, Tesla V100-SXM2-32GB, 97 %, 72 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:07.880, Tesla V100-SXM2-32GB, 98 %, 72 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:08.881, Tesla V100-SXM2-32GB, 98 %, 72 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:09.882, Tesla V100-SXM2-32GB, 98 %, 72 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:10.883, Tesla V100-SXM2-32GB, 98 %, 73 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:11.884, Tesla V100-SXM2-32GB, 97 %, 72 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:12.885, Tesla V100-SXM2-32GB, 42 %, 31 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:13.885, Tesla V100-SXM2-32GB, 95 %, 86 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:14.886, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:15.888, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:16.889, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:17.890, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:18.891, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:19.892, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:20.894, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:21.895, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:22.896, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:23.898, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:24.899, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:25.900, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:26.901, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:27.903, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:28.904, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:29.905, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:30.906, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:31.908, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:32.909, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:33.911, Tesla V100-SXM2-32GB, 40 %, 34 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:34.912, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:35.913, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:36.914, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:37.915, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:38.917, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:39.918, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:40.919, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:41.920, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:42.921, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:43.922, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:44.923, Tesla V100-SXM2-32GB, 100 %, 23 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:45.924, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:46.925, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:47.926, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:48.927, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:49.929, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:50.930, Tesla V100-SXM2-32GB, 95 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:51.931, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:52.932, Tesla V100-SXM2-32GB, 93 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:53.933, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:54.934, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:55.935, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:56.936, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:57.938, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:58.940, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:00:59.941, Tesla V100-SXM2-32GB, 98 %, 41 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:00.942, Tesla V100-SXM2-32GB, 95 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:01.943, Tesla V100-SXM2-32GB, 96 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:02.944, Tesla V100-SXM2-32GB, 95 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:03.945, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:04.946, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:05.947, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:06.948, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:07.950, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:08.951, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:09.952, Tesla V100-SXM2-32GB, 95 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:10.953, Tesla V100-SXM2-32GB, 75 %, 64 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:11.954, Tesla V100-SXM2-32GB, 96 %, 64 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:12.956, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:13.957, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:14.958, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:15.959, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:16.960, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:17.961, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:18.962, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:19.963, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:20.964, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:21.966, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:22.967, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:23.970, Tesla V100-SXM2-32GB, 56 %, 10 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:24.970, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:25.971, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:26.971, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:27.972, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:28.973, Tesla V100-SXM2-32GB, 95 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:29.974, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:30.975, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:31.977, Tesla V100-SXM2-32GB, 89 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:32.978, Tesla V100-SXM2-32GB, 90 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:33.980, Tesla V100-SXM2-32GB, 92 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:34.981, Tesla V100-SXM2-32GB, 93 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:35.981, Tesla V100-SXM2-32GB, 94 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:36.983, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:37.986, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:38.987, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:39.988, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:40.989, Tesla V100-SXM2-32GB, 95 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:41.990, Tesla V100-SXM2-32GB, 95 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:42.991, Tesla V100-SXM2-32GB, 95 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:43.992, Tesla V100-SXM2-32GB, 95 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:44.994, Tesla V100-SXM2-32GB, 28 %, 7 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:45.995, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:46.996, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:47.997, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:48.998, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:49.999, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:51.000, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:52.001, Tesla V100-SXM2-32GB, 100 %, 23 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:53.003, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:54.005, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:55.005, Tesla V100-SXM2-32GB, 95 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:56.007, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:57.008, Tesla V100-SXM2-32GB, 97 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:58.009, Tesla V100-SXM2-32GB, 97 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 23:01:59.010, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:00.011, Tesla V100-SXM2-32GB, 99 %, 24 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:01.013, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:02.014, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:03.014, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:04.015, Tesla V100-SXM2-32GB, 100 %, 22 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:05.016, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:06.017, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:07.017, Tesla V100-SXM2-32GB, 96 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:08.018, Tesla V100-SXM2-32GB, 96 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:09.019, Tesla V100-SXM2-32GB, 96 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:10.021, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:11.023, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:12.025, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:13.026, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:14.027, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:15.028, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:16.029, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:17.030, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:18.031, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:19.033, Tesla V100-SXM2-32GB, 95 %, 86 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:20.034, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:21.035, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:22.036, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:23.037, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:24.039, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:25.040, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:26.042, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:27.044, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:28.044, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:29.045, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:30.046, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:31.047, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:32.050, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:33.050, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:34.050, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:35.051, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:36.052, Tesla V100-SXM2-32GB, 94 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:37.053, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:38.055, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:39.056, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:40.059, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:41.060, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:42.061, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:43.062, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:44.063, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:45.064, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:46.067, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:47.067, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:48.068, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:49.068, Tesla V100-SXM2-32GB, 91 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:50.069, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:51.071, Tesla V100-SXM2-32GB, 57 %, 51 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:52.072, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:53.073, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:54.074, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:55.075, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:56.076, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:57.077, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:58.079, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:02:59.080, Tesla V100-SXM2-32GB, 96 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:00.081, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:01.082, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:02.083, Tesla V100-SXM2-32GB, 97 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:03.084, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:04.086, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:05.087, Tesla V100-SXM2-32GB, 87 %, 74 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:06.088, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:07.089, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:08.091, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:09.092, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:10.093, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:11.094, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:12.095, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:13.097, Tesla V100-SXM2-32GB, 98 %, 45 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:14.098, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:15.099, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:16.101, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 23:03:17.102, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
